Abbreviation	Description	Reaction	GPR	Genes	Proteins	Subsystem	Reversible	Lower bound	Upper bound	Objective	Confidence Score	EC Number	Notes
R01137_W	ATP:dADP phosphotransferase	W00002 + W00206 <=> W00008 + W00131		AAW71305		Metabolic pathways;Purine metabolism;	True	-9.099378453356396	9.099378453356396	0		2.7.4.6	
R01138	dATP:pyruvate 2-O-phosphotransferase	C00022 + C00131 <-- C00074 + C00080 + C00206		Bm10221;Bm10222;Bm8032;Bm3590		Metabolic pathways;Purine metabolism;	False	-618.2094383693058	0.0	0		2.7.1.40	
R01150_W	D-alanine:D-alanine ligase (ADP-forming)	W00002 + 2.0 W00133 --> W00008 + W00009 + W00993		AAW71158		D-Alanine metabolism;Metabolic pathways;Peptidoglycan biosynthesis;	False	0.0	46.11441127888994	0		6.3.2.4	Unique to Wolbachia
R01175_M	butanoyl-CoA:electron-transfer flavoprotein 2,3-oxidoreductase	M00016 + M00136 <=> M00877 + M01352		Bm4556;Bm6014;Bm2260;Bm4601		Butanoate metabolism;Carbon metabolism;Fatty acid degradation;Fatty acid metabolism;Metabolic pathways;	True	-180.7032600613419	180.7032600613419	0		1.3.3.6/1.3.8.7	
R01177_M	butanoyl-CoA:acetyl-CoA C-butanoyltransferase	M00024 + M00136 <=> M00010 + M05269		Bm1745		Fatty acid degradation;Fatty acid elongation;Fatty acid metabolism;Metabolic pathways;	True	-1000.0	1000.0	0		2.3.1.16	
R01185	1D-myo-inositol 1-phosphate phosphohydrolase	C00001 + C01177 --> C00009 + C00137		Bm3350c;Bm6286		Inositol phosphate metabolism;Phosphatidylinositol signaling system;	False	0.0	1000.0	0		3.1.3.25	
R01186	1D-myo-inositol 4-phosphate phosphohydrolase	C00001 + C03546 --> C00009 + C00137		Bm3350c;Bm6286		Inositol phosphate metabolism;Metabolic pathways;Phosphatidylinositol signaling system;	False	0.0	1000.0	0		3.1.3.25	
R01187	1D-myo-inositol 3-phosphate phosphohydrolase	C00001 + C04006 --> C00009 + C00137		Bm3350c;Bm6286		Biosynthesis of antibiotics;Biosynthesis of secondary metabolites;Inositol phosphate metabolism;Metabolic pathways;Phosphatidylinositol signaling system;Streptomycin biosynthesis;	False	0.0	1000.0	0		3.1.3.25	
R01195_W	Ferredoxin:NADP+ oxidoreductase	W00006 + W00080 + 2.0 W00138 <=> W00005 + 2.0 W00139					True	-100.0	100.0	0		1.18.1.2	Added to wBm to allow recycling of ferredoxin
R01201		C00002 + C00140 --> C00008 + C00080 + C00357		Bm6204			False	0.0	615.3317313252547	0		2.7.1.59	Present in Brugia with evidence not in OVOC
R01213		C00010 + C02504 <=> C00001 + C00024 + C00141					True	-1000.0	1000.0	0			
R01214_M	L-Valine:2-oxoglutarate aminotransferase	M00026 + M00183 <=> M00025 + M00141		Bm4739		2-Oxocarboxylic acid metabolism;Biosynthesis of amino acids;Biosynthesis of antibiotics;Biosynthesis of secondary metabolites;Glucosinolate biosynthesis;Metabolic pathways;Pantothenate and CoA biosynthesis;Valine, leucine and isoleucine biosynthesis;Valine, leucine and isoleucine degradation;	True	-417.2591304347826	417.2591304347826	0		2.6.1.42	
R01220_W	5,10-methylenetetrahydrofolate:NADP+ oxidoreductase	W00006 + W00143 <=> W00005 + W00445		AAW70665		One carbon pool by folate; Carbon fixation pathways in prokaryotes; Metabolic pathways; Microbial metabolism in diverse environments; Carbon metabolism	True	-30.49594494029986	30.49594494029986	0		1.5.1.5	Unique to Wolbachia
R01221	glycine synthase;  glycine cleavage system	C00003 + C00037 + C00101 --> C00004 + C00011 + C00014 + C00080 + C00143		Bm13832		Biosynthesis of antibiotics;Biosynthesis of secondary metabolites;Carbon metabolism;Glyoxylate and dicarboxylate metabolism;	False	0.0	732.9311155053019	0		1.8.1.4	
R01221_W	glycine synthase;  glycine cleavage system	W00003 + W00037 + W00101 --> W00004 + W00011 + W00014 + W00080 + W00143		AAW71149;AAW71147		Biosynthesis of antibiotics;Biosynthesis of secondary metabolites;Carbon metabolism;Glyoxylate and dicarboxylate metabolism;	False	0.0	72.55375331068727	0		1.8.1.4	
R01224	5-methyltetrahydrofolate:NADP+ oxidoreductase	C00006 + C00440 <=> C00005 + C00080 + C00143		Bm1999		Metabolic pathways;Microbial metabolism in diverse environments;One carbon pool by folate;	True	-644.0271301937825	644.0271301937825	0		1.5.1.20	
R01227	guanosine 5'-monophosphate phosphohydrolase	C00001 + C00144 --> C00009 + C00387		Bm12846;Bm6290;Bm7091		Metabolic pathways;Purine metabolism;	False	0.0	867.2300373736033	0		3.1.3.5	
R01227_W	guanosine 5'-monophosphate phosphohydrolase	W00001 + W00144 --> W00009 + W00387		AAW71137		Metabolic pathways;Purine metabolism;	False	0.0	40.05260272291937	0		3.1.3.5	
R01229	GMP:diphosphate 5-phospho-alpha-D-ribosyltransferase	C00013 + C00144 <-- C00119 + C00242		Bm7250;Bm13892		Metabolic pathways;Purine metabolism;	False	-768.3427361277521	0.0	0		2.4.2.7/2.4.2.8	
R01230	Xanthosine-5'-phosphate:ammonia ligase (AMP-forming)	C00002 + C00014 + C00655 --> C00013 + C00020 + C00080 + C00144		Bm12523;Bm5131b		Metabolic pathways;Purine metabolism;	False	0.0	1000.0	0		6.3.5.2	
R01230_W	Xanthosine-5'-phosphate:ammonia ligase (AMP-forming)	W00002 + W00014 + W00655 --> W00013 + W00020 + W00080 + W00144		AAW71031		Metabolic pathways;Purine metabolism;	False	0.0	100.0	0		6.3.5.2	
R01231	Xanthosine-5'-phosphate:L-glutamine amido-ligase (AMP-forming)	C00001 + C00002 + C00064 + C00655 --> C00013 + C00020 + C00025 + C00080 + C00144		Bm12523;Bm5131b		Metabolic pathways;Purine metabolism;	False	0.0	1000.0	0		6.3.5.2	
R01231_W	Xanthosine-5'-phosphate:L-glutamine amido-ligase (AMP-forming)	W00001 + W00002 + W00064 + W00655 --> W00013 + W00020 + W00025 + W00080 + W00144		AAW71031		Metabolic pathways;Purine metabolism;	False	0.0	100.0	0		6.3.5.2	
R01234	Guanosine 3',5'-cyclic phosphate 5'-nucleotidohydrolase	C00001 + C00942 --> C00080 + C00144		Bm2519;Bm5437;Bm7204a;Bm5547		Purine metabolism;	False	0.0	271.6900654296907	0		3.1.4.17	
R01248	L-Proline:NAD+ 5-oxidoreductase	C00003 + C00148 <=> C00004 + C00080 + C03912		Bm4441		Arginine and proline metabolism;Biosynthesis of amino acids;Biosynthesis of antibiotics;Biosynthesis of secondary metabolites;Metabolic pathways;	True	-912.1462822664387	912.1462822664387	0		1.5.1.2	
R01248_M	L-Proline:NAD+ 5-oxidoreductase	M00003 + M00148 <=> M00004 + M00080 + M03912		Bm4441		Arginine and proline metabolism;Biosynthesis of amino acids;Biosynthesis of antibiotics;Biosynthesis of secondary metabolites;Metabolic pathways;	True	-912.1462822664387	912.1462822664387	0		1.5.1.2	
R01251	L-Proline:NADP+ 5-oxidoreductase	C00006 + C00148 <-- C00005 + C00080 + C03912		Bm4441		Arginine and proline metabolism;Biosynthesis of amino acids;Biosynthesis of antibiotics;Biosynthesis of secondary metabolites;Metabolic pathways;	False	-912.1462822664387	0.0	0		1.5.1.2	
R01251_M	L-Proline:NADP+ 5-oxidoreductase	M00006 + M00148 <-- M00005 + M00080 + M03912		Bm4441		Arginine and proline metabolism;Biosynthesis of amino acids;Biosynthesis of antibiotics;Biosynthesis of secondary metabolites;Metabolic pathways;	False	-912.1462822664387	0.0	0		1.5.1.2	
R01252	L-Proline,2-oxoglutarate:oxygen oxidoreductase (4-hydroxylating)	C00007 + C00026 + C00148 --> C00011 + C00042 + C01157		Bm10824b;Bm3843		Arginine and proline metabolism;Metabolic pathways;	False	0.0	257.1124770970761	0		1.14.11.2	
R01253_W	L-proline:quinone oxidoreductase	W00148 + W15602 --> W03912 + W15603		AAW71127		Arginine and proline metabolism; Metabolic pathways; Biosynthesis of secondary metabolites; Biosynthesis of antibiotics	False	0.0	92.26781769554285	0		1.5.5.2	Unique to Wolbachia
R01274	palmitoyl-CoA hydrolase	C00001 + C00154 --> C00010 + C00080 + C00249		Bm14766		Biosynthesis of unsaturated fatty acids;Fatty acid elongation;Fatty acid metabolism;Metabolic pathways;	False	0.0	752.2897116374735	0		3.1.2.22	
R01278_M	hexadecanoyl-CoA:NADP+ trans-2-oxidoreductase;  trans-Hexadec-2-enoyl-CoA reductase	M00006 + M00154 <-- M00005 + M00080 + M05272		Bm13654		Fatty acid elongation;Fatty acid metabolism;Metabolic pathways;	False	-709.3734224992706	0.0	0		1.3.1.38	
R01279_M	palmitoyl-CoA:electron-transfer flavoprotein 2,3-oxidoreductase	M00016 + M00154 --> M01352 + M05272		Bm4556;Bm6014;Bm2260;Bm4601		Fatty acid degradation;Fatty acid metabolism;Metabolic pathways;	False	0.0	180.7032600613419	0		1.3.3.6/1.3.8.7	
R01280	Palmitate:CoA ligase (AMP-forming)	C00002 + C00010 + C00249 --> C00013 + C00020 + C00154		Bm13820b;Bm5270;Bm5672		Fatty acid biosynthesis;Fatty acid degradation;Fatty acid metabolism;Metabolic pathways;	False	0.0	818.4593930286165	0		6.2.1.3	
R01281	Palmitoyl-CoA:L-serine C-palmitoyltransferase (decarboxylating)	C00065 + C00080 + C00154 --> C00010 + C00011 + C02934		Bm4074c		Metabolic pathways;Sphingolipid metabolism;	False	0.0	528.1312944053071	0		2.3.1.50	
R01290	L-serine hydro-lyase (adding homocysteine;  L-cystathionine-forming)	C00065 + C00155 <=> C00001 + C02291				Biosynthesis of amino acids;Biosynthesis of antibiotics;Cysteine and methionine metabolism;Glycine, serine and threonine metabolism;Metabolic pathways;	True	-1000.0	1000.0	0	Modelling	4.2.1.22	
R01310	phosphatidylcholine phosphatidohydrolase	C00001 + C00157 --> C00080 + C00114 + C00416		Bm12001;Bm6716b;Bm3244c;Bm1958;Bm12216;Bm5575		Glycerophospholipid metabolism;Metabolic pathways;	False	0.0	548.6039156465281	0		3.1.4.4	
R01310_W	phosphatidylcholine phosphatidohydrolase	W00001 + W00157 --> W00080 + W00114 + W00416		AAW70967		Glycerophospholipid metabolism;Metabolic pathways;	False	0.0	100.0	0		3.1.4.4	
R01321	CDP-choline:1,2-diacyl-sn-glycerol cholinephosphotransferase	C00307 + C00641 <=> C00055 + C00080 + C00157				Glycerophospholipid metabolism;Metabolic pathways;	True	-1000.0	1000.0	0			
R01325	citrate hydro-lyase (cis-aconitate-forming)	C00158 <=> C00001 + C00417		Bm11110;Bm4388		2-Oxocarboxylic acid metabolism;Biosynthesis of antibiotics;Biosynthesis of secondary metabolites;Carbon fixation pathways in prokaryotes;Citrate cycle (TCA cycle);Glyoxylate and dicarboxylate metabolism;Metabolic pathways;Microbial metabolism in diverse environments;	True	-268.3947474075953	268.3947474075953	0		4.2.1.3	
R01325_M	citrate hydro-lyase (cis-aconitate-forming)	M00158 <=> M00001 + M00417		Bm11110;Bm4388		2-Oxocarboxylic acid metabolism;Biosynthesis of antibiotics;Biosynthesis of secondary metabolites;Carbon fixation pathways in prokaryotes;Citrate cycle (TCA cycle);Glyoxylate and dicarboxylate metabolism;Metabolic pathways;Microbial metabolism in diverse environments;	True	-268.3947474075953	268.3947474075953	0		4.2.1.3	
R01325_W	citrate hydro-lyase (cis-aconitate-forming)	W00158 <=> W00001 + W00417		AAW71128		2-Oxocarboxylic acid metabolism;Biosynthesis of antibiotics;Biosynthesis of secondary metabolites;Carbon fixation pathways in prokaryotes;Citrate cycle (TCA cycle);Glyoxylate and dicarboxylate metabolism;Metabolic pathways;Microbial metabolism in diverse environments;	True	-64.0450551147305	64.0450551147305	0		4.2.1.3	
R01326	ATP:D-mannose 6-phosphotransferase	C00002 + C00159 --> C00008 + C00080 + C00275		Bm10227;Bm3363;Bm12811		Amino sugar and nucleotide sugar metabolism;Fructose and mannose metabolism;Metabolic pathways;	False	0.0	785.9811983307218	0		2.7.1.1	
R01332	beta-D-mannan hydrolases	C00001 + C02492 --> 2.0 C00159		Bm2542		Fructose and mannose metabolism;	False	0.0	162.4916921873981	0		3.2.1.25	
R01353	ATP:propanoate phosphotransferase	C00002 + C00163 <=> C00008 + C02876				Propanoate metabolism;	True	-1000.0	1000.0	0			
R01354	ATP:propanoate adenylyltransferase	C00002 + C00163 --> C00013 + C05983		Bm2623e		Metabolic pathways;Propanoate metabolism;	False	0.0	555.6808534680832	0		6.2.1.1	
R01378	Phenylpyruvate keto-enol-isomerase	C00166 <=> C02763		Bm6870a		Phenylalanine metabolism;	True	-474.9191316237036	474.9191316237036	0		5.3.2.1	
R01384	UDP-D-glucuronate carboxy-lyase (UDP-D-xylose-forming)	C00080 + C00167 --> C00011 + C00190		Bm3066		Amino sugar and nucleotide sugar metabolism;Biosynthesis of secondary metabolites;Metabolic pathways;Starch and sucrose metabolism;	False	0.0	1000.0	0		4.1.1.35	
R01394	hydroxypyruvate aldose-ketose-isomerase	C00168 --> C01146		Bm1981c		Glyoxylate and dicarboxylate metabolism;Metabolic pathways;	False	0.0	727.5230195680438	0		5.3.1.22	
R01397_W	carbamoyl-phosphate:L-aspartate carbamoyltransferase	W00049 + W00169 --> W00009 + W00080 + W00438		AAW70973		Alanine, aspartate and glutamate metabolism;Metabolic pathways;Pyrimidine metabolism;	False	0.0	27.92511631835682	0		2.1.3.2	Unique to Wolbachia
R01465_M		M00003 + M00188 <=> M00004 + M00080 + M03508		Bm3200			True	-748.3564201210896	748.3564201210896	0		1.1.1.103	Present in Brugia with evidence not in OVOC
R01496	acyl-CoA:sphingosine N-acyltransferase	C00040 + C00319 <=> C00010 + C00080 + C00195		Bm4772		Sphingolipid metabolism;	True	-388.8443571884566	388.8443571884566	0		2.3.1.24	
R01497	UDP-glucose:N-acylsphingosine D-glucosyltransferase	C00029 + C00195 --> C00015 + C00080 + C01190		Bm4607		Metabolic pathways;Sphingolipid metabolism;	False	0.0	717.7112238618816	0		2.4.1.80	
R01498	D-Glucosyl-N-acylsphingosine glucohydrolase	C00001 + C01190 --> C00031 + C00195		Bm6281		Metabolic pathways;Sphingolipid metabolism;	False	0.0	464.5079542789709	0		3.2.1.45	
R01512	ATP:3-phospho-D-glycerate 1-phosphotransferase	C00002 + C00197 <=> C00008 + C00236		Bm13839		Biosynthesis of amino acids;Biosynthesis of antibiotics;Biosynthesis of secondary metabolites;Carbon fixation in photosynthetic organisms;Carbon metabolism;Glycolysis / Gluconeogenesis;Metabolic pathways;Microbial metabolism in diverse environments;	True	-380.9243834299464	380.9243834299464	0		2.7.2.3	
R01512_W	ATP:3-phospho-D-glycerate 1-phosphotransferase	W00002 + W00197 <=> W00008 + W00236		AAW71272		Biosynthesis of amino acids;Biosynthesis of antibiotics;Biosynthesis of secondary metabolites;Carbon fixation in photosynthetic organisms;Carbon metabolism;Glycolysis / Gluconeogenesis;Metabolic pathways;Microbial metabolism in diverse environments;	True	-46.19572765700483	46.19572765700483	0		2.7.2.3	
R01518	D-phosphoglycerate 2,3-phosphomutase	C00631 <=> C00197		Bm4517		Biosynthesis of amino acids;Biosynthesis of antibiotics;Biosynthesis of secondary metabolites;Carbon metabolism;Glycine, serine and threonine metabolism;Glycolysis / Gluconeogenesis;Metabolic pathways;Methane metabolism;Microbial metabolism in diverse environments;	True	-1000.0	1000.0	0		5.4.2.12	
R01518_W	D-phosphoglycerate 2,3-phosphomutase	W00631 <=> W00197		AAW70991		Biosynthesis of amino acids;Biosynthesis of antibiotics;Biosynthesis of secondary metabolites;Carbon metabolism;Glycine, serine and threonine metabolism;Glycolysis / Gluconeogenesis;Metabolic pathways;Methane metabolism;Microbial metabolism in diverse environments;	True	-86.36309680482657	86.36309680482657	0		5.4.2.12	
R01528	6-phospho-D-gluconate:NADP+ 2-oxidoreductase (decarboxylating)	C00006 + C00345 --> C00005 + C00011 + C00080 + C00199		Bm13964a		Biosynthesis of antibiotics;Biosynthesis of secondary metabolites;Carbon metabolism;Glutathione metabolism;Metabolic pathways;Microbial metabolism in diverse environments;Pentose phosphate pathway;	False	0.0	636.0038498653943	0		1.1.1.44	
R01529	D-Ribulose-5-phosphate 3-epimerase	C00199 <=> C00231		Bm3204		Biosynthesis of amino acids;Biosynthesis of antibiotics;Biosynthesis of secondary metabolites;Carbon fixation in photosynthetic organisms;Carbon metabolism;Metabolic pathways;Microbial metabolism in diverse environments;Pentose and glucuronate interconversions;Pentose phosphate pathway;	True	-828.7007089985418	828.7007089985418	0		5.1.3.1	
R01529_W	D-Ribulose-5-phosphate 3-epimerase	W00199 <=> W00231		AAW70825		Biosynthesis of amino acids;Biosynthesis of antibiotics;Biosynthesis of secondary metabolites;Carbon fixation in photosynthetic organisms;Carbon metabolism;Metabolic pathways;Microbial metabolism in diverse environments;Pentose and glucuronate interconversions;Pentose phosphate pathway;	True	-85.21450343911316	85.21450343911316	0		5.1.3.1	
R01547	ATP:dAMP phosphotransferase	C00002 + C00360 <=> C00008 + C00206		Bm11298;Bm3965;Bm3343b;Bm9070;Bm14014;Bm3099		Metabolic pathways;Purine metabolism;	True	-374.083338096091	374.083338096091	0		2.7.4.3	
R01547_W	ATP:dAMP phosphotransferase	W00002 + W00360 <=> W00008 + W00206		AAW70910		Metabolic pathways;Purine metabolism;	True	-18.8156684301099	18.8156684301099	0		2.7.4.3	
R01548	dATP:cytidine 5'-phosphotransferase	C00131 + C00475 --> C00055 + C00206		Bm1677;Bm3445b		Metabolic pathways;Pyrimidine metabolism;	False	0.0	474.3069100908186	0		2.7.1.48	
R01549	dATP:uridine 5'-phosphotransferase	C00131 + C00299 --> C00105 + C00206		Bm1677;Bm3445b		Metabolic pathways;Pyrimidine metabolism;	False	0.0	474.3069100908186	0		2.7.1.48	
R01560	Adenosine aminohydrolase	C00001 + C00080 + C00212 --> C00014 + C00294		Bm2023;Bm2742		Metabolic pathways;Purine metabolism;	False	0.0	435.7667428070117	0		3.5.4.4	
R01561	Adenosine:phosphate alpha-D-ribosyltransferase	C00009 + C00212 <=> C00147 + C00620		Bm4756		Metabolic pathways;Purine metabolism;	True	-187.4817003006272	187.4817003006272	0		2.4.2.1	
R01569	thymidylate 5'-phosphohydrolase	C00001 + C00364 --> C00009 + C00214		Bm12846;Bm6290;Bm7091		Pyrimidine metabolism;	False	0.0	867.2300373736033	0		3.1.3.5	
R01569_W	thymidylate 5'-phosphohydrolase	W00001 + W00364 --> W00009 + W00214		AAW71137		Pyrimidine metabolism;	False	0.0	40.05260272291937	0		3.1.3.5	
R01579	D-Glutamine amidohydrolase	C00001 + C00819 --> C00014 + C00217		Bm11573;Bm2104		D-Glutamine and D-glutamate metabolism;Metabolic pathways;	False	0.0	762.4009385397959	0		3.5.1.2	
R01600	ATP:beta-D-glucose 6-phosphotransferase	C00002 + C00221 --> C00008 + C00080 + C01172		Bm10227;Bm3363;Bm12811		Biosynthesis of antibiotics;Biosynthesis of secondary metabolites;Glycolysis / Gluconeogenesis;Microbial metabolism in diverse environments;	False	0.0	785.9811983307218	0		2.7.1.1	
R01608_M	3-hydroxypropanoate:NAD+ oxidoreductase	M00003 + M01013 <=> M00004 + M00080 + M00222				Carbon metabolism;Metabolic pathways;Propanoate metabolism;beta-Alanine metabolism;	True	-1000.0	1000.0	0			
R01625_W	CoA:apo-[acyl-carrier-protein] pantetheinephosphotransferase	W00010 + W03688 --> W00054 + W00229		AAW70670		Pantothenate and CoA biosynthesis;	False	0.0	28.84365935108266	0		2.7.8.7	Unique to Wolbachia
R01626_W	Malonyl-CoA:[acyl-carrier-protein] S-malonyltransferase	W00083 + W00229 <=> W00010 + W01209		AAW70990		Fatty acid biosynthesis;Fatty acid metabolism;Metabolic pathways;	True	-8.138905205432657	8.138905205432657	0		2.3.1.39	Unique to Wolbachia
R01641	sedoheptulose-7-phosphate:D-glyceraldehyde-3-phosphate glycolaldehyde transferase	C00118 + C05382 <=> C00117 + C00231		Bm13736		Biosynthesis of amino acids;Biosynthesis of antibiotics;Biosynthesis of secondary metabolites;Carbon fixation in photosynthetic organisms;Carbon metabolism;Metabolic pathways;Microbial metabolism in diverse environments;Pentose phosphate pathway;	True	-624.4953822356349	624.4953822356349	0		2.2.1.1	
R01641_W	sedoheptulose-7-phosphate:D-glyceraldehyde-3-phosphate glycolaldehyde transferase	W00118 + W05382 <=> W00117 + W00231		AAW71252		Biosynthesis of amino acids;Biosynthesis of antibiotics;Biosynthesis of secondary metabolites;Carbon fixation in photosynthetic organisms;Carbon metabolism;Metabolic pathways;Microbial metabolism in diverse environments;Pentose phosphate pathway;	True	-92.04631696987295	92.04631696987295	0		2.2.1.1	
R01655_W	5,10-Methenyltetrahydrofolate 5-hydrolase (decyclizing)	W00001 + W00445 <=> W00080 + W00234		AAW70665		One carbon pool by folate; Carbon fixation pathways in prokaryotes; Metabolic pathways; Microbial metabolism in diverse environments; Carbon metabolism	True	-30.49594494029986	30.49594494029986	0		3.5.4.9	Unique to Wolbachia
